ID,Name,Year,Distance,Area
467590,恆春,2017.0,4500.0,19212.40424116753
467790,墾丁雷達站,2017.0,4500.0,23898.2182374254
C0R100,尾寮山,2017.0,4500.0,114417.19205068151
C0R130,阿禮,2017.0,4500.0,640938.1659865356
C0R140,瑪家,2017.0,4500.0,164365.63612485037
C0R150,三地門,2017.0,4500.0,9821.305072889909
C0R160,鹽埔,2017.0,4500.0,0.0
C0R170,屏東,2017.0,4500.0,0.0
C0R190,赤山,2017.0,4500.0,0.0
C0R220,潮州,2017.0,4500.0,0.0
C0R240,來義,2017.0,4500.0,1571.1177471648227
C0R260,春日,2017.0,4500.0,6995.4587561164535
C0R270,琉球嶼,2017.0,4500.0,0.0
C0R280,檳榔,2017.0,4500.0,7806.256038097057
C0R320,車城,2017.0,4500.0,41364.9315950467
C0R341,牡丹,2017.0,4500.0,12184.371432885499
C0R350,貓鼻頭,2017.0,4500.0,0.0
C0R440,大漢山,2017.0,4500.0,305827.09639599576
C0R470,高樹,2017.0,4500.0,0.0
C0R480,長治,2017.0,4500.0,0.0
C0R490,九如,2017.0,4500.0,0.0
C0R510,萬丹,2017.0,4500.0,0.0
C0R520,崁頂,2017.0,4500.0,0.0
C0R530,林邊,2017.0,4500.0,0.0
C0R540,佳冬,2017.0,4500.0,0.0
C0R550,新埤,2017.0,4500.0,0.0
C0R560,新園,2017.0,4500.0,0.0
C0R570,麟洛,2017.0,4500.0,0.0
C0R580,南州,2017.0,4500.0,0.0
C0R590,里港,2017.0,4500.0,0.0
C0R600,舊泰武,2017.0,4500.0,46294.16764229832
C0R620,墾雷,2017.0,4500.0,0.0
C0R640,東港,2017.0,4500.0,0.0
C0R650,竹田,2017.0,4500.0,0.0
C0R660,枋寮,2017.0,4500.0,0.0
C0R670,楓港,2017.0,4500.0,7994.001238813846
C0R680,佳樂水,2017.0,4500.0,3408.8205272747073
C0R690,墾丁,2017.0,4500.0,23898.2182374254
C0R700,枋山,2017.0,4500.0,12481.627512679644
C0R710,龍磐,2017.0,4500.0,18545.389663990925
C0R720,旭海,2017.0,4500.0,4118.643360076844
C0R730,大坪頂,2017.0,4500.0,0.0
C0R740,獅子,2017.0,4500.0,9392.774855962545
C0R750,四林格山,2017.0,4500.0,32593.100282712083
C0R760,南仁湖,2017.0,4500.0,32689.359704352584
C0R770,保力,2017.0,4500.0,20208.76768956949
C0R780,滿州,2017.0,4500.0,28336.468536486584
C0R790,九棚,2017.0,4500.0,4755.319550588734
C0R800,丹路,2017.0,4500.0,37408.04338954161
C0R810,內獅,2017.0,4500.0,1655.037101671938
C0R820,白鷺,2017.0,4500.0,82909.99965015038
C0R830,高士,2017.0,4500.0,5721.008091049921
C0R840,牡丹池山,2017.0,4500.0,120.59740419735047
C1R110,口社,2017.0,4500.0,16343.408878280994
C1R120,上德文,2017.0,4500.0,316007.3513939743
C1R250,力里,2017.0,4500.0,970.9422840043759
C1R290,石門山,2017.0,4500.0,174336.16334093944
C1R610,西大武山,2017.0,4500.0,420155.7435213268
C1R630,龍泉,2017.0,4500.0,0.0
C0R340,牡丹,2017.0,4500.0,957.648855617976
C0R360,墾丁,2017.0,4500.0,22201.539312067798
C0R370,佳樂水,2017.0,4500.0,6627.123313697164
C0R380,枋寮,2017.0,4500.0,0.0
C0R400,楓港,2017.0,4500.0,7994.001238813846
C0R420,牡丹池山,2017.0,4500.0,392.89072964726415
C0R430,東港,2017.0,4500.0,0.0
C0R500,竹田,2017.0,4500.0,0.0
C1R090,里港,2017.0,4500.0,0.0
C1R130,阿禮,2017.0,4500.0,645595.98582191
C1R140,瑪家,2017.0,4500.0,168425.45346228324
C1R160,新圍,2017.0,4500.0,0.0
C1R170,屏東,2017.0,4500.0,0.0
C1R190,赤山,2017.0,4500.0,0.0
C1R200,龍泉,2017.0,4500.0,0.0
C1R201,龍泉,2017.0,4500.0,0.0
C1R210,麟洛,2017.0,4500.0,0.0
C1R230,南州,2017.0,4500.0,0.0
C1R240,來義,2017.0,4500.0,1571.1177471648227
C1R260,春日,2017.0,4500.0,6995.4587561164535
C1R300,旭海,2017.0,4500.0,2156.6935452285816
C1R320,車城,2017.0,4500.0,41364.9315950467
C1R330,枋山,2017.0,4500.0,12481.627512679644
C1R340,牡丹,2017.0,4500.0,12184.371432885499
C1R440,大漢山,2017.0,4500.0,305827.09639599576
